epoch,train_loss,mean_subject_accuracy,mean_subject_cohen_kappa,mean_subject_loss,pooled_accuracy,subject_1_accuracy,subject_1_cohen_kappa,subject_1_loss,subject_2_accuracy,subject_2_cohen_kappa,subject_2_loss,subject_3_accuracy,subject_3_cohen_kappa,subject_3_loss,subject_4_accuracy,subject_4_cohen_kappa,subject_4_loss,subject_5_accuracy,subject_5_cohen_kappa,subject_5_loss,subject_6_accuracy,subject_6_cohen_kappa,subject_6_loss,subject_7_accuracy,subject_7_cohen_kappa,subject_7_loss,subject_8_accuracy,subject_8_cohen_kappa,subject_8_loss,subject_9_accuracy,subject_9_cohen_kappa,subject_9_loss
30,0.9805645826790068,0.636574074074074,0.5154320987654322,0.9139721194903055,0.6365740740740741,0.6840277777777778,0.5787037037037037,0.8342007845640182,0.5277777777777778,0.3703703703703704,1.1179215908050537,0.7986111111111112,0.7314814814814815,0.6609657555818558,0.5694444444444444,0.4259259259259259,1.0174562633037567,0.6493055555555556,0.5324074074074074,0.9073410779237747,0.5034722222222222,0.33796296296296297,1.1599248051643372,0.7361111111111112,0.6481481481481483,0.7268097549676895,0.7048611111111112,0.6064814814814815,0.746236190199852,0.5555555555555556,0.40740740740740744,1.0548928529024124
31,0.9743094858196046,0.6450617283950617,0.5267489711934156,0.8975676347812017,0.6450617283950617,0.7256944444444444,0.6342592592592592,0.7728769779205322,0.5173611111111112,0.35648148148148157,1.1117902398109436,0.8229166666666666,0.7638888888888888,0.6060421764850616,0.5520833333333334,0.40277777777777785,1.0329554826021194,0.6458333333333334,0.5277777777777778,0.9063251167535782,0.4826388888888889,0.3101851851851852,1.1816080808639526,0.7465277777777778,0.6620370370370371,0.7186868637800217,0.7152777777777778,0.6203703703703703,0.723085880279541,0.5972222222222222,0.46296296296296297,1.0247378945350647
32,0.9550891684161292,0.6570216049382717,0.5426954732510287,0.8837067700094647,0.6570216049382716,0.7048611111111112,0.6064814814814815,0.7925999611616135,0.5486111111111112,0.3981481481481482,1.110247164964676,0.8541666666666666,0.8055555555555555,0.5684571415185928,0.5555555555555556,0.40740740740740744,1.0350318104028702,0.6458333333333334,0.5277777777777778,0.9118821173906326,0.5277777777777778,0.3703703703703704,1.1379046738147736,0.75,0.6666666666666666,0.7165669649839401,0.7291666666666666,0.6388888888888888,0.7087208479642868,0.5972222222222222,0.46296296296296297,0.9719502478837967
33,0.9573733227120506,0.6496913580246914,0.5329218106995885,0.8734656903478835,0.6496913580246914,0.7256944444444444,0.6342592592592592,0.7643930613994598,0.5069444444444444,0.34259259259259256,1.1237457990646362,0.7986111111111112,0.7314814814814815,0.5912402123212814,0.5486111111111112,0.3981481481481482,1.0309607684612274,0.6701388888888888,0.5601851851851851,0.8742135763168335,0.5416666666666666,0.38888888888888884,1.1008201092481613,0.75,0.6666666666666666,0.7068928182125092,0.7013888888888888,0.6018518518518517,0.7046302407979965,0.6041666666666666,0.47222222222222215,0.9642946273088455
34,0.9517687443229887,0.6477623456790124,0.5303497942386832,0.8837361815902922,0.6477623456790124,0.71875,0.625,0.7739314138889313,0.4861111111111111,0.3148148148148148,1.120298981666565,0.8263888888888888,0.7685185185185185,0.5828404128551483,0.5520833333333334,0.40277777777777785,1.041426733136177,0.6493055555555556,0.5324074074074074,0.8948676437139511,0.5243055555555556,0.36574074074074076,1.1388065367937088,0.7534722222222222,0.6712962962962963,0.7047833055257797,0.7291666666666666,0.6388888888888888,0.6820627152919769,0.5902777777777778,0.4537037037037037,1.0146078914403915
35,0.9423732078737683,0.6535493827160493,0.5380658436213993,0.8713321031795608,0.6535493827160493,0.7222222222222222,0.6296296296296297,0.7273141294717789,0.4965277777777778,0.3287037037037037,1.1216475665569305,0.8333333333333334,0.7777777777777778,0.5522644594311714,0.5590277777777778,0.41203703703703703,1.0252398550510406,0.6319444444444444,0.5092592592592592,0.924705371260643,0.5486111111111112,0.3981481481481482,1.1115163415670395,0.7569444444444444,0.6759259259259259,0.7006907612085342,0.7430555555555556,0.6574074074074074,0.6778271794319153,0.5902777777777778,0.4537037037037037,1.0007832646369934
36,0.9555849979321162,0.6539351851851852,0.5385802469135802,0.8726107685102357,0.6539351851851852,0.71875,0.625,0.7463367134332657,0.4861111111111111,0.3148148148148148,1.1233018040657043,0.84375,0.7916666666666666,0.5445469245314598,0.5902777777777778,0.4537037037037037,1.0076726377010345,0.6006944444444444,0.46759259259259256,0.9304333031177521,0.5451388888888888,0.39351851851851843,1.1358051300048828,0.7604166666666666,0.6805555555555555,0.707683190703392,0.7430555555555556,0.6574074074074074,0.6766020357608795,0.5972222222222222,0.46296296296296297,0.9811151772737503
37,0.9503073344628016,0.660108024691358,0.5468106995884773,0.8584925333658854,0.660108024691358,0.7118055555555556,0.6157407407407408,0.7623722553253174,0.5243055555555556,0.36574074074074076,1.0819394886493683,0.8333333333333334,0.7777777777777778,0.5500137507915497,0.5763888888888888,0.4351851851851851,1.0073663145303726,0.6666666666666666,0.5555555555555555,0.8682599514722824,0.5520833333333334,0.40277777777777785,1.1020057797431946,0.75,0.6666666666666666,0.6861330717802048,0.7291666666666666,0.6388888888888888,0.6740191131830215,0.5972222222222222,0.46296296296296297,0.9943230748176575
38,0.9268350518412061,0.6485339506172839,0.5313786008230452,0.8740217089653015,0.6485339506172839,0.7361111111111112,0.6481481481481483,0.7411545962095261,0.4756944444444444,0.3009259259259259,1.133960634469986,0.8194444444444444,0.7592592592592592,0.5505292564630508,0.5729166666666666,0.4305555555555555,1.0427799820899963,0.6701388888888888,0.5601851851851851,0.887137696146965,0.5243055555555556,0.36574074074074076,1.1342950016260147,0.7291666666666666,0.6388888888888888,0.7124331146478653,0.7152777777777778,0.6203703703703703,0.6818274259567261,0.59375,0.4583333333333333,0.9820776730775833
39,0.9360130396154192,0.6662808641975307,0.5550411522633745,0.8623146274023585,0.6662808641975309,0.7395833333333334,0.6527777777777778,0.7430113404989243,0.5416666666666666,0.38888888888888884,1.0812816619873047,0.8263888888888888,0.7685185185185185,0.5534694418311119,0.6041666666666666,0.47222222222222215,0.9813900142908096,0.6631944444444444,0.5509259259259259,0.8738839775323868,0.5243055555555556,0.36574074074074076,1.1515681594610214,0.75,0.6666666666666666,0.7000048011541367,0.7291666666666666,0.6388888888888888,0.7244464159011841,0.6180555555555556,0.49074074074074076,0.9517758339643478
40,0.9191991984844208,0.6751543209876543,0.5668724279835391,0.8313400165902244,0.6751543209876543,0.7326388888888888,0.6435185185185185,0.699293926358223,0.5173611111111112,0.35648148148148157,1.0839637517929077,0.8402777777777778,0.7870370370370371,0.5153252333402634,0.59375,0.4583333333333333,0.9905248880386353,0.65625,0.5416666666666666,0.8819415420293808,0.5659722222222222,0.4212962962962963,1.0797520130872726,0.7604166666666666,0.6805555555555555,0.696330264210701,0.7569444444444444,0.6759259259259259,0.6433847397565842,0.6527777777777778,0.5370370370370371,0.8915437906980515
41,0.9216795232560899,0.6577932098765432,0.543724279835391,0.8480380500356356,0.6577932098765432,0.7291666666666666,0.6388888888888888,0.7172372192144394,0.5034722222222222,0.33796296296296297,1.0930418074131012,0.8472222222222222,0.7962962962962963,0.5325682982802391,0.5590277777777778,0.41203703703703703,0.9860577583312988,0.6423611111111112,0.5231481481481483,0.8971043825149536,0.5625,0.4166666666666667,1.081847831606865,0.7430555555555556,0.6574074074074074,0.7199380546808243,0.7326388888888888,0.6435185185185185,0.6866102516651154,0.6006944444444444,0.46759259259259256,0.917936846613884
42,0.9272643675406774,0.65625,0.5416666666666666,0.8736439322431883,0.65625,0.71875,0.625,0.7470633387565613,0.4965277777777778,0.3287037037037037,1.1280116736888885,0.8333333333333334,0.7777777777777778,0.5518500134348869,0.5798611111111112,0.4398148148148149,1.0255535691976547,0.6388888888888888,0.5185185185185185,0.9301312267780304,0.5625,0.4166666666666667,1.080543652176857,0.7361111111111112,0.6481481481481483,0.7441392838954926,0.7152777777777778,0.6203703703703703,0.71590656042099,0.625,0.5,0.9395960718393326
43,0.9167527440521452,0.6670524691358025,0.5560699588477367,0.8377200787266096,0.6670524691358025,0.7326388888888888,0.6435185185185185,0.7126217037439346,0.5243055555555556,0.36574074074074076,1.0987432599067688,0.8784722222222222,0.8379629629629629,0.4797673746943474,0.5694444444444444,0.4259259259259259,0.9895142465829849,0.6493055555555556,0.5324074074074074,0.9014575481414795,0.5416666666666666,0.38888888888888884,1.067967638373375,0.7395833333333334,0.6527777777777778,0.7158984988927841,0.7465277777777778,0.6620370370370371,0.6632764041423798,0.6215277777777778,0.4953703703703704,0.9102340340614319
44,0.9105521904097663,0.6716820987654322,0.5622427983539094,0.8307613109548887,0.6716820987654321,0.7395833333333334,0.6527777777777778,0.7206089049577713,0.53125,0.375,1.080189049243927,0.8506944444444444,0.8009259259259259,0.4790925309062004,0.5972222222222222,0.46296296296296297,0.9851857423782349,0.6493055555555556,0.5324074074074074,0.8929426223039627,0.5694444444444444,0.4259259259259259,1.0386775434017181,0.75,0.6666666666666666,0.698143795132637,0.7256944444444444,0.6342592592592592,0.6690849810838699,0.6319444444444444,0.5092592592592592,0.9129266291856766
45,0.9099386450317171,0.6628086419753086,0.5504115226337448,0.8545298319723871,0.6628086419753086,0.7361111111111112,0.6481481481481483,0.7170973867177963,0.5173611111111112,0.35648148148148157,1.0739465057849884,0.8472222222222222,0.7962962962962963,0.5201699212193489,0.59375,0.4583333333333333,0.9763313680887222,0.6527777777777778,0.5370370370370371,0.8882240653038025,0.5416666666666666,0.38888888888888884,1.1222223341464996,0.7465277777777778,0.6620370370370371,0.7060428708791733,0.7326388888888888,0.6435185185185185,0.6731441915035248,0.5972222222222222,0.46296296296296297,1.0135898441076279
46,0.9158500101831224,0.6635802469135802,0.5514403292181069,0.8441719379689958,0.6635802469135802,0.75,0.6666666666666666,0.6810247451066971,0.4826388888888889,0.3101851851851852,1.1167587041854858,0.84375,0.7916666666666666,0.5020670294761658,0.5763888888888888,0.4351851851851851,1.0078890025615692,0.6388888888888888,0.5185185185185185,0.9231072962284088,0.5590277777777778,0.41203703703703703,1.0983847081661224,0.75,0.6666666666666666,0.7050481289625168,0.7534722222222222,0.6712962962962963,0.6521737426519394,0.6180555555555556,0.49074074074074076,0.9110940843820572
47,0.9164264996846517,0.6728395061728395,0.5637860082304527,0.8319224334425397,0.6728395061728395,0.7048611111111112,0.6064814814814815,0.7173316776752472,0.5138888888888888,0.3518518518518518,1.0676913559436798,0.8819444444444444,0.8425925925925926,0.47194939851760864,0.6041666666666666,0.47222222222222215,0.9628092348575592,0.6597222222222222,0.5462962962962963,0.8888484686613083,0.5694444444444444,0.4259259259259259,1.0824690014123917,0.7708333333333334,0.6944444444444445,0.6761748045682907,0.7604166666666666,0.6805555555555555,0.6460404098033905,0.5902777777777778,0.4537037037037037,0.9739875495433807
